;EFECTIVO;INVENTARIO;EQ_OFICINA;EQ_TRANSPORTE;TERRENOS_Y_CONSTRUCCIONES;CONTRIBUCIONES_X_PAGAR;ANTICIPOS_CTE;CAP_SOCIAL;UTILIDADES_ACUMULADAS;UTILIDAD_O_PERDIDA;TOTAL_VENTAS;TOTAL_COMPRAS;UTILIDAD_BRUTA;TOTAL_GASTOS;OBJETIVO
4480;2922631386;7376809471;4899561076;1996068161;0;1979657639;1871342091;2869054566;-4,19239E+16;5715845013;4262124,12;2,87872E+16;1,07983E+16;2226238992;1
4481;1688868628;2257181106;0;9,6768E+15;0;8280743166;0;3008822598;0;0;17144115,5;21690708,47;12563843,24;0;1
4482;4,13026E+16;17173965,22;3430750726;1954013122;6,63546E+15;4061086867;4731904648;0;2,88295E+16;-5,58609E+15;48200863,02;36436808,34;6758958085;8,66261E+15;1
4483;0;8744947942;5,02694E+16;0;9470003166;0;1,26007E+16;12239241,02;0;8694260624;104936082,6;17143417,79;12730288,4;0;1
4484;2,15282E+16;24839934,05;0;1,75605E+16;-2182185014;2053595155;1556325093;7498034124;10029574,89;-8,28325E+15;245778541,4;0;0;41705332,18;1
4485;3829185685;15409187,78;5830848174;5016855622;-7528890012;5662841326;16646163,8;2,13028E+16;21415257,32;-7908564953;0;339772369,3;19718379,33;16077669,09;1
4486;2189658386;4452931141;3,61344E+16;3007705014;-4331349885;2229402727;6130998845;1120079216;8158761921;271389,91;178125975,1;0;31699938,11;33614023,18;1
4487;5636216846;0;0;1,13786E+16;1204282575;0;0;2630289147;5359967853;0;112037869,6;31673862,79;27840300,39;24604027,59;1
4488;2154179564;13666792,09;2363274708;1281073379;0;1932815531;1791825533;11371230,63;-15862162,9;-8855703081;23901028,12;0;16315582,53;12481365,76;1
4489;8467803067;40572823,36;2320355341;8479629873;8028213851;2776707382;9985404319;4730658153;0;-1063863137;97985815,97;145141279,5;61943609,69;55763604,46;1
4490;2150535705;0;6415696291;513250177;6056736667;0;4066863127;27654431,09;-2452290145;-1994869399;67224307,28;93609533,9;16632930,51;22747247;1
4491;301004424;5322655,62;8647555178;3805401109;-7838523725;0;0;7002661536;0;-2002098224;61826015,26;51877706,75;39784479,54;30541426,34;1
4492;2376119,05;36636645,27;7704941232;3675673766;4204968407;7256461468;0;5224451,57;6275462294;-6992262574;72865750,48;119208778;8282187069;7526585,57;1
4493;5826709813;2478678457;0;7612686653;5765028621;2269056062;807901946;2191842473;-18535596,32;-531453761;1137416591;4275342819;4249529,35;1,7596E+16;1
4494;2785234729;3050615722;0;6587349978;-6439838029;2057647892;0;5454198381;-3405996,02;8219991725;40964362,69;0;6,75868E+15;14540292,76;1
4495;2025140565;7115872,51;1315248166;0;4928473663;3903252196;3374361113;8673962606;0;-1714441875;67430864,01;0;23880957,26;25847942,13;1
4496;0;8499108017;11540253,95;0;-7,57015E+15;6551708527;10759362,64;2464165336;21895809,06;-4785919381;217100026,7;473859770,2;0;29704310,39;1
4497;0;1131211883;192304549;1324241,08;4414163645;8890267133;90296009;1520832197;0;4595331963;14210891,89;21934317,57;3488708575;8062432791;1
4498;4215250308;31632503,87;7209473196;3249438247;7098927988;9977949174;5329982061;13663197,42;0;-2259492629;72188743,93;86785553,9;69277678,83;49891823,42;1
4499;9316226058;2,28505E+16;6430030827;1099832214;-5325676647;0;4255999633;1,7369E+16;0;0;48186565,64;13411460,8;17220264,96;7587457707;1
4500;0;1415929116;2038430745;1354913709;-9315834599;8826623337;6089776717;1181000,51;-4026651708;6598752293;7,78389E+15;1,39016E+16;2685213933;2339326,92;1
4501;245609735;0;0;5121922947;-13457557,68;2,65783E+16;1839435515;453018021;-11795899,37;3169053158;1125815783;1484059774;2,40811E+16;7865692814;1
4502;0;1320870857;0;2062144706;-5002770371;2845222086;6971348664;2131281675;3476106054;-8281518809;64889977,53;60157707,86;7,54411E+15;7,58653E+15;1
4503;4051737939;3524885791;19195992,08;0;-9649255,92;270792642;6838933403;2377750245;5600784725;-9526817648;85299067,45;79294607,27;8834166762;15946702,75;1
4504;2,86438E+16;5357940372;3269683891;2164410404;7149277505;4965602385;138654211;1059027517;-5,42611E+15;0;0;6586203239;5173078,08;8581802,94;1
4505;1237529082;7521306679;3261519,08;2,73654E+16;-1643299522;0;9136894072;0;10331630,88;-4993584,16;118036208,3;186673190,2;7,76406E+15;7731725536;0
4506;4475216052;18639929,09;0;314173497;8708006004;3313334606;0;1317076025;1222207396;-4091432789;46148661,48;24458224,16;0;16000814,95;1
4507;207703549;1257522,78;1027976942;2770902155;2623994492;1405857957;0;2,83733E+16;-3308489499;-1,79413E+16;10199097,85;10950102,89;2500672759;3008550361;1
4508;1069522484;4496661441;1920306688;2128963605;-735866,85;0;2404146768;1701222843;1,90049E+16;0;8181360326;0;8276902239;3189334481;1
4509;2489111761;0;7546816247;1759494156;0;8878770819;1132817725;3253885,24;0;-1,04255E+16;81315492,34;77453048,38;24243182,16;22366609,53;1
4510;13304700,46;0;1,60168E+16;0;0;2230109745;9046534358;6,74897E+15;2498666307;6601847941;138670130,6;367189811,1;41542481,53;45894154,27;1
4511;0;34870408,71;2584380403;1761955,42;5405386409;0;2999913098;0;13800056,23;-2,82361E+16;269668793,6;207320084,9;44167470,14;43071644,72;1
4512;4320475651;0;1181254994;1408042945;4414778123;2434850202;1226489394;4743546095;0;7289576481;0;11126551,81;15290703,86;17244664,44;1
4513;8173735214;8090594937;0;0;7730904363;3540074848;375286245;1400187043;-7142945,2;-4567990,4;0;9200600515;2237352024;719004673;1
4514;1278693062;44255673,42;1468508665;341354655;0;1149577236;9710431888;5545699752;21240656,61;-6191445975;259673984,2;108884837,1;33053935,63;0;1
4515;3181910475;28764183,34;0;6725637062;8440770047;8616210713;3190163435;0;-2021573325;0;39550165,77;0;8644039639;12232066,31;1
4516;0;6142643,15;67386791,39;9155811581;-2727103526;1630988014;2374282621;5736117223;7450541399;-1109312673;294609383,2;0;35485352,68;39472226,2;1
4517;6,0395E+16;13726246,92;971989859;1225938929;8303994609;1,95979E+16;0;0;-3401583563;0;17718237,96;17082529,35;12743420,56;10990169,32;1
4518;2052473741;9623413467;3436730199;168297854;5,69889E+16;1618484091;0;0;-1218281753;-6,20177E+15;23074250,66;88055828,67;9536776398;12438843,5;1
4519;4550611386;6,08494E+15;3519843888;1872420797;1243792538;1613389022;0;0;6,09976E+15;-3624326893;0;0;13116011,67;15498163,43;1
4520;7642057416;8659111923;3,43587E+16;6169473861;1665964831;7094381563;4232979865;5248647,6;0;-5301402,67;34975902,53;69933415,41;2388306905;6213992609;1
4521;0;232014941;15020723,73;1187826602;-11256097,3;0;3,98008E+16;1521224628;9898131798;0;30972587,22;47903541,26;3817755817;3996521767;0
4522;0;0;2,05811E+16;3,37832E+16;-1971629405;7709733051;6178104749;12738256,45;16390722,87;0;390015675;61689347,86;42052816,34;38737209,63;1
4523;0;26617319,85;9759838501;3314342333;7896572248;5168249723;1693564154;7,73176E+15;-4545240975;-2166881404;22302290,86;0;10413855,04;12242225,66;1
4524;4109498734;0;1029217331;8586068032;7919695722;5160155825;2197721675;2,94754E+16;-2162303703;-1400548246;8,4667E+15;4046536,41;4159147034;5441187669;1
4525;1508978957;16021471,74;0;1218367085;5279069393;3218537502;4134002848;9490217408;1255233394;-5,66823E+15;89863096,96;210028212,5;19546045,06;18603956,27;1
4526;1,48843E+16;131151187,7;0;4530112002;8442305733;0;10232817,4;0;19365730,35;-6121180851;0;0;40406325,74;45719416,21;1
4527;0;0;0;3141777137;-3662925514;2439036966;2482991808;0;10615196,08;-1394024146;35360045,15;14517312,99;6890200,32;9662701512;1
4528;14360660,99;53985231,26;0;9,4401E+15;-6685790,44;6464284559;33062573,8;2456340124;26803598,75;-3,56595E+16;721271981,4;946614580;26424836,98;14006829,35;1
4529;6662720915;7,38105E+15;0;1,62738E+16;5166200303;4479439313;1302916145;15171624,38;0;8757053585;85113384,85;25015158,83;27405611,53;0;1
4530;8506711328;9245750701;1087693013;7476082346;-2388692796;3989769894;3,75026E+16;1,23504E+16;13750179,48;-5,81353E+15;0;133396319,9;11358849,49;12897258,99;0
4531;1646591773;4470452059;0;6072960196;2745457,32;0;4346168937;0;5,49997E+16;-1411068299;16619836,47;4756386339;0;0;1
4532;1049127951;3190127778;5497216372;8062515382;-11857022,41;3468593244;2901618382;1,59101E+16;4135049606;5176082445;36403602,51;16746906,09;11097448,52;9241829853;1
4533;1203580887;31444310,49;5078064754;2178782018;5506844079;4585940239;0;8303522288;0;3440013368;208162435,2;50929052,49;41251864,25;27267515,95;1
4534;3313881759;70864428,29;3289334534;8631698186;8656658821;1,04848E+16;7,90712E+15;0;9446886775;-7578542909;0;249951493,9;0;19988103,49;1
4535;6,92369E+15;0;5,95205E+15;419143064;5085130449;7132611963;8012138481;4434555677;3,77043E+16;-7010970219;65815526,89;14653119,54;16649102,29;14093257,86;1
4536;7,50984E+15;25446227,35;5735884074;1130672683;8653601161;2066641489;1956030735;8627634024;0;-1234020261;41132204,97;6743479,97;16855475,67;0;1
4537;0;2883598895;2728537301;0;4892529794;9,70022E+15;1956481502;5088773826;-12104293,74;-2068768494;24153622,07;0;9096585607;15925991,9;1
4538;161825781;0;2043833178;3768487268;3,5041E+16;3451687322;1,52605E+16;144716079;-12116313;-2128852564;5,52181E+15;10543344,36;7063887998;12389239,71;1
4539;1,19968E+16;14317221,83;422916483;5549343388;5525288541;2697907386;5590979911;11719224,31;0;-2465379975;80664484,79;56967754,17;19625411,69;0;1
4540;0;0;6717395407;1377554326;5374074042;1049263548;1968338862;0;-6,42132E+15;1699933891;0;37264128;16272366,47;21883097,27;1
4541;3706507644;5711849851;4452635189;459096401;4056438,64;2406037452;0;4735265,44;-2885481133;-1518171531;38459169,96;50686176,03;24397589,24;19569018,01;1
4542;4175731768;40553101,44;0;0;0;1,0829E+16;0;0;21440647,07;-5151129274;378137825,8;1525749346;45793785,45;0;1
4543;1388603543;6874707984;3447516827;1609585333;-7043516194;1619102586;4200718681;0;6,18453E+15;-1,49162E+16;70448034,64;39213378,09;8853235089;0;1
4544;1314882438;11814662,44;4673647569;2225547237;7452683294;1109602503;3558215799;1378491991;-4102787527;-5391986539;15439897,86;0;3,42838E+16;6,26547E+15;1
4545;1560977188;1451127075;2206564794;1995099434;4712310742;3271070245;2995317026;0;8511465,26;-4332905597;15056784,59;0;3087673837;4876680719;1
4546;3204945405;10499661,17;2093340,12;2,75425E+16;1836009,69;1468407618;5400522665;4633136097;17900274,39;-6210703671;0;0;8766479386;0;1
4547;696565557;3,17079E+16;1849559372;7679805808;0;341730767;2341015426;2,86854E+16;0;6,57208E+15;12893878,22;2919608959;5495056349;7595117438;1
4548;8090321825;4331542721;0;5,40498E+16;-1760661084;3785035953;0;1091299625;11248307,07;-5,63493E+15;30930010,24;27039209,44;0;12131665,04;0
4549;16761312,1;6557495809;10100921,68;0;-9287583426;1413864089;0;0;-5,04881E+15;9682923982;54455966,31;29258132,26;0;0;1
4550;1362073303;6259697035;7629241694;2242155847;6629418504;2741701664;4230057734;1222964873;-1005551105;-5194000915;22004902,98;59326326,84;10945880,39;14383937,33;1
4551;8858939383;2368463603;6401313729;3049009005;-2306944117;5264310893;1242851498;0;4718785695;138817,31;92004375,48;59633884,85;8618624322;15339974,15;1
4552;794404498;0;3150288042;4690399597;5825547097;4368494797;2661258594;8558720024;-3652701242;-2673523639;51161132,68;46590542,59;13834983,37;12919456,32;1
4553;6,30526E+16;2542398588;8362128835;0;8,34186E+15;524425474;2513475109;3085501391;-13030424,1;-7274129877;3,32822E+16;1749919131;6293279758;9738279157;1
4554;6766635148;0;1243601148;4771992608;3,82408E+16;7412833936;4634134455;3159545293;0;1691541721;6639244837;14904061,82;5278905,97;6072231222;1
4555;5204261722;12793304,26;9028789257;1071239267;5499556331;9036468153;2030791689;0;1360635967;-3478683,86;0;64405821,42;10282680,65;13023397,04;1
4556;1770685823;58253182,33;4562136828;3,05141E+16;6318104476;2394953418;0;1249976534;9078506865;-5,67586E+16;325162062,8;969851446,2;50094792,46;35584865,06;1
4557;4143709751;1,90154E+16;1,77602E+16;1065748007;1486370708;2630563925;0;0;-6605790861;-7010372254;51989617,99;67058957,93;22497618,44;27989102,86;1
4558;0;4423050178;5440583423;4996887265;4530190718;7973317933;4,98619E+16;2240043113;-1842782601;5482786393;29978137,71;0;4822393377;7980946052;1
4559;4341602837;899628813;18013541,26;0;-11893375,72;1955813844;1064714976;876822471;11523206,24;-1081460104;167329597,2;403292727,9;22464137,53;24383199,06;1
4560;0;31261504,36;1031379103;0;7,09509E+15;0;1594328746;0;9188516186;-6,51368E+15;102984492,6;81774241,72;13856043,2;14369834,85;1
4561;1,00076E+16;6,85154E+15;1,06072E+16;2691209,42;0;2762260346;5465538078;2282955831;9111089715;0;0;173338221,6;5074362802;0;1
4562;1920426324;3680934999;7,08192E+15;4308966059;7,80399E+15;0;3350674687;9376514938;-21438793,41;1046078058;2767038599;7040489711;2152757269;2393531297;1
4563;1105354508;0;3161862,36;0;3419817606;1518959872;9669668593;1,14637E+16;-1626332055;-5720782,02;65088684,18;397358407,8;24679772,01;29078313,04;1
4564;4075844845;12117402,54;0;7,16879E+15;-1653574829;4065208208;8329981898;9630369043;-6468325469;1,16163E+16;218958886,8;166690409;46119192,54;0;1
4565;23805051,49;57520822,6;50772197,08;6,64391E+15;-1556472063;1399369394;16022384,53;6,22681E+15;0;-1915629394;523439143,1;0;100988475,8;61183893,82;1
4566;7215090724;1,35334E+16;4945116803;7482892426;-4955266233;0;3424538648;307684,17;8858377637;0;172585263,7;68559661,41;8578880355;0;1
4567;9802032803;2,8916E+16;5847631781;8005612131;0;3019538215;7114536408;5011303198;-9248718864;3306926952;10502596,03;6966320371;4191217047;1050683354;1
4568;1280897571;0;2419246,11;1100903057;4149093,79;6228179388;4717958248;3,53664E+16;18300872,22;0;233050445,1;116867870;15970502,86;0;1
4569;4647834106;30034560,5;7,86416E+15;1188440662;7115811004;1162938518;7088303925;3962264915;1105796018;0;0;0;6,48288E+16;18375089,61;1
4570;0;3687321764;6754960268;7555436105;-1,59735E+16;7138818222;375066581;8540421825;-11607708,88;4351789592;3549082733;0;2464538816;6,79774E+15;1
4571;0;38440009,19;7704443164;1390122187;2799471999;9989901171;6,04784E+15;2337530121;23370997,29;-5308599738;377866623,1;241890797,8;42869194,11;41193077,03;1
4572;1,5686E+16;1026521561;0;0;-12673179,34;4043487716;2189789251;2205218044;18982344,94;0;0;40164231,62;13001480,06;8720243568;1
4573;6725998762;8473616033;3592734031;3988559297;8535861907;2333281314;3589164387;2198167187;-14557328,39;-2626793995;7934340239;41198298,72;16312411,49;10299267,09;1
4574;4067997427;1729814158;3734129525;1,82227E+16;4110750777;2847276999;5,43833E+15;1668797,38;-1750285235;6601154976;55666249,15;21506226,63;17516181,26;9,49484E+15;1
4575;2405889,52;0;0;2317171,66;-7699226292;3413736722;0;0;0;1,12302E+16;131702991,2;14957327,91;20056440,26;20271553,47;1
4576;8359654748;2506456243;5960770537;2224354681;5897608,82;2983123219;1478749449;0;-14689362,27;4727262328;2222878,45;3,2254E+16;0;2667621568;1
4577;0;42839491,54;6649463307;2093534265;3526124627;6,81217E+15;0;0;0;-5527646208;0;349816630,7;52360186,99;41423714,26;1
4578;2598963121;2485208,62;3142497412;7847648413;5145868557;1757291666;2178655271;2199634767;-6,5551E+15;-3388408898;30509721,37;0;8436434415;10410930,17;1
4579;0;32050097,23;1407773725;3931343485;8,34305E+16;4477090446;1,41792E+16;3495942639;6,05902E+15;8030383493;284012139;30307957,72;39913670,52;31058518,71;1
4580;7274338923;0;0;1350056,64;-3983986,47;1499195052;0;2109747547;15801064;-1155310,3;92982806,81;17553683,52;7,62839E+15;12236847,52;1
4581;1432863657;0;1653049207;4495951693;3720121732;2036099929;3422674684;11266904,37;-10705302,52;9307544725;24253062,83;22209062,17;24239886,52;16885535,91;1
4582;149341908;2408945,19;6566311428;0;0;3899799882;6781084974;9343289479;3,7409E+16;-3,17223E+16;42074383,94;14115395,42;3475974434;5478219,5;1
4583;9,21925E+15;2,39388E+16;1446883832;1422930,43;-2723882341;1,84094E+16;1747159625;1029200304;10025082,78;-2992482659;122448130,3;17419534,87;10479764,97;11817461,54;1
4584;4292252679;1208390791;5336864443;1292236985;-1,79435E+16;3710392441;25533515;0;-5068729528;1193192643;52881478,83;3647191455;0;0;1
4585;1015307671;43727100,6;2931655285;0;3898755555;3552006323;5239598545;9061296435;18782277,89;-5,24059E+15;441879872,6;1014465540;0;35066149,55;1
4586;5646687366;20260839,1;3931981454;5949358956;5345455419;6828852796;5,45503E+15;1,38294E+16;12906635,2;-6244019541;96342889,76;99927113,41;0;16038884,53;1
4587;5496179455;18530440,25;1334980945;5961043226;4670488352;2132716326;5229215561;6,76081E+15;0;0;91849559,62;72695049,73;0;0;1
4588;1905035774;0;3169981189;1627936456;8778324314;2841349994;2394300639;1469331438;-2,08768E+16;-4,08355E+16;85666119,33;31126922,58;4868223584;0;1
4589;1729612576;12942133,09;2481021512;0;2146526912;3420967649;1496364,64;10108115,97;3562570392;4420264842;121163788,9;20595868,03;20726241,13;24376786,62;1
4590;3662941792;5,76159E+15;9208438699;2026207,96;-1361264466;504856112;6742133589;2995881401;1,87076E+16;0;115738222,7;90554664,94;18384522,73;11914113,87;1
4591;10960136,79;64496799,36;3508642058;0;-3030219356;7766955501;13373447,14;5219580254;24788200,85;-6313088,21;588663074,1;1668338297;0;44118729,62;1
4592;2749497822;11399061,36;6742791407;1304283769;6753642705;2218381807;3471959251;3,46632E+16;-2676855945;4631163778;52198798,89;43204346,47;33434854,55;30610050,05;1
4593;2276283329;32130736,14;6921459687;0;8072932869;2313880741;4934680998;5132815765;8,95343E+15;0;165104188,8;39949937,05;26693699,64;22331445,56;1
4594;8595345632;37935176,11;1268045627;2708789557;4627941702;1567360771;8333603542;2592499149;19379457,08;0;295338051,8;0;7413633671;11189471,26;1
4595;7362603579;27427998,08;0;0;-4277859458;4015847868;2209847391;0;22050718,18;-4259740786;447172991,2;1674276994;51146004,37;33649346,4;1
4596;3587200915;0;4727442809;8209091845;-3230102443;1107838668;2776713881;0;9385196094;-3143648001;43170215,43;19744293;1,43879E+16;3,77102E+16;0
4597;3546948378;0;5663946537;1043415635;-1,25012E+16;0;2,89717E+16;7014338536;-3,3592E+16;-9199170098;78470340,58;65761667,24;28925987,1;20690561,63;1
4598;3969439101;0;123454,67;0;7081745145;2804283879;8970393816;0;-1,74991E+16;-2031218593;16064668,88;0;2734436639;0;1
4599;8,30309E+15;9430597,56;2,27779E+16;3851837935;0;0;5204274584;5567727,21;17930142,73;8065232165;0;144062429,3;85978406,01;44116542,53;1
4600;0;33744853,68;3344113169;0;1703551041;6023751491;7718463429;7693732618;8468256181;-3448534485;157806182,7;0;29551485,33;19842742,56;1
4601;2096509322;7345330776;2926393747;2897631253;-13554305,58;1045503198;1802943675;2,84025E+16;15719395,59;-1,97854E+16;0;57675416,66;2149498825;0;1
4602;10001088,2;77108641,91;5816176855;3,84705E+16;5248191947;3286986702;17506982,31;23510930,82;12054930,22;-1466324489;386397976,9;480729004,7;61167077,14;50070466,51;1
4603;2122358606;3298605833;0;1729361014;-3078910058;7930643164;683382564;1865903591;-4755265587;9,06005E+15;2,7989E+16;3,13029E+16;1,3175E+16;1757319926;1
4604;1413132513;6241700445;1091235934;2975177821;0;9909932566;1472409,61;7,44643E+15;-5047671225;-4724811025;0;10579459,4;1279354798;3638191103;1
4605;7464677949;10587195,89;9433651769;9612008983;7502113,39;6734558271;2137773661;5700704,79;-4858036572;4904784943;0;16200081,2;11489871,21;12530309,24;1
4606;1323826188;2823915506;2489488193;4671140308;-2431299036;7784529947;3554378957;0;0;-1104905532;0;5,9405E+15;7347922668;5840250446;1
4607;3344728085;3,2036E+16;212531551;1238075607;6,08518E+15;3739043121;1583608815;8188970853;-15890443,74;-6793645063;2394180819;0;1448930625;6920132558;1
4608;2032844573;14089368,63;1855142224;3756893919;6705182529;3199597174;2745661799;3,96266E+16;-1240624332;-1491253969;52365236,59;49504511,59;30033006,97;25904144,75;1
